clean_id,loja_nome,destino,score,wine_likeness,vid,vnome
3527905,steak finishing kit for 2 steaks,D,0,0,0,""
3088802,steak fork 210mm,D,0,0,0,""
3103273,steak fork 212mm,D,0,0,0,""
3103274,steak fork handle brushed 212mm,D,0,0,0,""
3104323,steak fork rodeo 212mm,D,0,0,0,""
3104522,steak fork solid 210mm,D,0,0,0,""
3103208,steak fork taurmm,D,0,0,0,""
3901847,steak haiducesc de porc maturat steak camara,D,0,0,0,""
4050401,steak kidney pies 2 pack,D,0,0,0,""
3528003,steak king market bbq catering,D,0,0,0,""
3655143,steak knife 115 cm,D,0,0,0,""
3102772,steak knife 12 cm,D,0,0,0,""
3088836,steak knife 200mm,D,0,0,0,""
3088832,steak knife 231mm,D,0,0,0,""
3103275,steak knife 253mm,D,0,0,0,""
3102934,steak knife accent pvd gold brushed 230mm,D,0,0,0,""
3088897,steak knife baguette 220mm,D,0,0,0,""
3091424,steak knife baguette pvd gun metal stonewashed 234mm,D,0,0,0,""
3102971,steak knife baguette stonewashed 230mm,D,0,0,0,""
3104327,steak knife barock 242mm,D,0,0,0,""
3104328,steak knife barock silverplated 242mm,D,0,0,0,""
3104669,steak knife bistro 230mm,D,0,0,0,""
3104952,steak knife bistro silverplated 230mm,D,0,0,0,""
2744863,steak knife carving set,D,0,0,0,""
3104205,steak knife casino 234mm,D,0,0,0,""
3104206,steak knife casino silverplated 234mm,D,0,0,0,""
3104655,steak knife contour 225mm,D,0,0,0,""
3103744,steak knife dark wood handle nonserrated 233mm,D,0,0,0,""
3104630,steak knife flair 226mm,D,0,0,0,""
3104775,steak knife flair silverplated 226mm,D,0,0,0,""
3104644,steak knife gastro 232mm,D,0,0,0,""
3103276,steak knife handle brushed 253,D,0,0,0,""
3088898,steak knife hh baguette 220mm,D,0,0,0,""
3086277,steak knife hh baguette 230mm,D,0,0,0,""
3103468,steak knife hh baguette silverplated 230mm,D,0,0,0,""
3076092,steak knife hh carlton 230mm,D,0,0,0,""
3103412,steak knife hh carlton silverplated 230mm,D,0,0,0,""
3083587,steak knife hh contour 230mm,D,0,0,0,""
3103452,steak knife hh contour silverplated 230mm,D,0,0,0,""
3086509,steak knife hh exclusiv 224mm,D,0,0,0,""
3103489,steak knife hh exclusiv silverplated 224mm,D,0,0,0,""
3086553,steak knife hh kreuzband 234mm,D,0,0,0,""
3103502,steak knife hh kreuzband silverplated 234mm,D,0,0,0,""
3103124,steak knife hh mescana 238mm,D,0,0,0,""
3103126,steak knife hh mescana silverplated 238mm,D,0,0,0,""
3088869,steak knife hh metropolitan 222mm,D,0,0,0,""
3088727,steak knife hh shades 247mm,D,0,0,0,""
3103073,steak knife hh trilogie 238mm,D,0,0,0,""
3103075,steak knife hh trilogie silverplated 238mm,D,0,0,0,""
3104966,steak knife hollow handle baguette silverplated 220mm,D,0,0,0,""
3073893,steak knife mb accent 230mm,D,0,0,0,""
3103361,steak knife mb accent silverplated 230mm,D,0,0,0,""
3089157,steak knife mb aura 223mm,D,0,0,0,""
3089152,steak knife mb aura 239mm,D,0,0,0,""
3089074,steak knife mb aura silverplated 223mm,D,0,0,0,""
3089073,steak knife mb aura silverplated 239mm,D,0,0,0,""
3103095,steak knife mb aves 245mm,D,0,0,0,""
3103096,steak knife mb aves silverplated 245mm,D,0,0,0,""
3088845,steak knife mb baguette stonewashed 234mm,D,0,0,0,""
3076086,steak knife mb carlton 230mm,D,0,0,0,""
3089446,steak knife mb carlton pvd gold 230mm,D,0,0,0,""
3102963,steak knife mb carlton pvd gun metal brushed 230mm,D,0,0,0,""
3103408,steak knife mb carlton silverplated 230mm,D,0,0,0,""
3077507,steak knife mb diamond 236mm,D,0,0,0,""
3103433,steak knife mb diamond silverplated 236mm,D,0,0,0,""
3103215,steak knife mb ecco 236mm,D,0,0,0,""
3102923,steak knife mb ecco stonewashed 236mm,D,0,0,0,""
3103043,steak knife mb medan 239mm,D,0,0,0,""
3103044,steak knife mb medan silver plated 239mm,D,0,0,0,""
3103123,steak knife mb mescana 238mm,D,0,0,0,""
3103125,steak knife mb mescana silverplated 238mm,D,0,0,0,""
3088867,steak knife mb metropolitan 229mm,D,0,0,0,""
3084967,steak knife mb pallero 230mm,D,0,0,0,""
3103352,steak knife mb premium 220mm,D,0,0,0,""
3076038,steak knife mb profile 234mm,D,0,0,0,""
3102855,steak knife mb profile pvd black 234 mm,D,0,0,0,""
3102940,steak knife mb profile pvd copper stonewashed 234mm,D,0,0,0,""
3103395,steak knife mb profile silverplated 234mm,D,0,0,0,""
3074890,steak knife mb royal 234mm,D,0,0,0,""
3103383,steak knife mb royal silverplated 234mm,D,0,0,0,""
3088788,steak knife mb shades 247mm,D,0,0,0,""
3088790,steak knife mb shades silverplated 247mm,D,0,0,0,""
3103185,steak knife mb talia 249mm,D,0,0,0,""
3091457,steak knife mb talia pvd copper 249mm,D,0,0,0,""
3091459,steak knife mb talia pvd gun metal 249mm,D,0,0,0,""
3103186,steak knife mb talia silverplated 249mm,D,0,0,0,""
3103072,steak knife mb trilogie 238mm,D,0,0,0,""
3103074,steak knife mb trilogie silverplated 238mm,D,0,0,0,""
3102870,steak knife medan pvd copper brushed 239 mm,D,0,0,0,""
3102871,steak knife medan pvd gun metal stonewashed 239 mm,D,0,0,0,""
3104554,steak knife mondial 229mm,D,0,0,0,""
3104713,steak knife mondial silverplated 229mm,D,0,0,0,""
3104263,steak knife nordic 248mm,D,0,0,0,""
3089557,steak knife nordic pvd gun metal 248mm,D,0,0,0,""
3104264,steak knife nordic silverplated 248mm,D,0,0,0,""
3103742,steak knife pearl grey acrylic handle nonserrated 240mm,D,0,0,0,""
3104324,steak knife rodeo 245mm,D,0,0,0,""
2882998,steak knife set rancho 6piece,D,0,0,0,""
3088792,steak knife shades silverplated 247mm,D,0,0,0,""
3104615,steak knife signum 239mm,D,0,0,0,""
3089487,steak knife signum brushed 239mm,D,0,0,0,""
3089490,steak knife signum pvd gold 239mm,D,0,0,0,""
3089495,steak knife signum pvd gun metal brushed 239mm,D,0,0,0,""
3104759,steak knife signum silverplated 239mm,D,0,0,0,""
3090116,steak knife signum stonewashed 239mm,D,0,0,0,""
3104295,steak knife sitello 239mm,D,0,0,0,""
3104296,steak knife sitello silverplated 239mm,D,0,0,0,""
3104538,steak knife solid 235mm,D,0,0,0,""
3104523,steak knife solid 244mm,D,0,0,0,""
3104699,steak knife solid silverplated 235mm,D,0,0,0,""
3103209,steak knife taurmm,D,0,0,0,""
3104585,steak knife unic 239mm,D,0,0,0,""
3091405,steak knife unic pvd copper 239mm,D,0,0,0,""
3104742,steak knife unic silverplated 239mm,D,0,0,0,""
3103743,steak knife vaquero black handle nonserrated 255mm,D,0,0,0,""
1847922,steak kniv ibenholt,D,0,0,0,""
1847935,steak kniv oliventr,D,0,0,0,""
1844480,steak knive i stal,D,0,0,0,""
3103763,steak knives dark wood handle serrated 233mm,D,0,0,0,""
3103759,steak knives ebony black handle serrated 265mm,D,0,0,0,""
3103762,steak knives light wood handle 233mm,D,0,0,0,""
3503640,steak knives monaco set of 2,D,0,0,0,""
3503639,steak knives oslo set of 2,D,0,0,0,""
3103757,steak knives pearl grey acrylic handle serrated 240mm,D,0,0,0,""
3103760,steak knives prime cut serrated 238mm,D,0,0,0,""
3103758,steak knives vaquero serrated 255mm,D,0,0,0,""
3944902,steak la scottona,D,0,0,0,""
3474987,steak m,D,0,0,0,""
738740,steak maker malbec,D,0,0,0,""
1767584,steak maker malbec 13,D,0,0,0,""
2570437,steak masterclass with simon gault on friday 5th of june at 6pm,D,0,0,0,""
2493304,steak masterclass with simon gault on thursday 29th of january at 6pm,D,0,0,0,""
2570637,steak masterclass with simon gault on wednesday 20th of november,D,0,0,0,""
3945052,steak new york,D,0,0,0,""
2560566,steak night six,D,0,0,0,""
1337351,steak panama,D,0,0,0,""
3947246,steak pork burger,D,0,0,0,""
3708882,steak potato pie 175g,D,0,0,0,""
1510691,steak reds 15pack,D,0,0,0,""
3945053,steak ribeye,D,0,0,0,""
1750807,steak ribeye,D,0,0,0,""
2744077,steak roast beef cubes,D,0,0,0,""
2744531,steak roast marinated australian lamb rack chops,D,0,0,0,""
2744515,steak roast marinated australian lamb rack whole slab,D,0,0,0,""
2744987,steak roast marinated beef skewers,D,0,0,0,""
2744875,steak roast marinated iberico pork loin portion,D,0,0,0,""
2844143,steak rubs,D,0,0,0,""
2001495,steak salmon mh 250gr paquete de 2 piezas,D,0,0,0,""
71469,steak seasoning 1843grs badia especial origen usa,D,0,0,0,""
1996946,steak seasoning 53oz ou lior pesaj,D,0,0,0,""
871133,steak seasoning blend,D,0,0,0,""
3605504,steak set,D,0,0,0,""
726563,steak set,D,0,0,0,""
726575,steak set i,D,0,0,0,""
726574,steak set ii,D,0,0,0,""
3147917,steak spaghetti,D,0,0,0,""
1750586,steak strip steak,D,0,0,0,""
1276421,steak tartare de baby beef congelado wessel 180g,D,0,0,0,""
2668368,steak tim hayward,D,0,0,0,""
3901523,steak toscana de porc maturat steak camara,D,0,0,0,""
3148668,steak tournedo,D,0,0,0,""
1326395,steak tradicional seara 100g,D,0,0,0,""
3947245,steak vita burger,D,0,0,0,""
3553790,steak wine,D,0,0,0,""
1084520,steak wine malbec 14,D,0,0,0,""
1450469,steak your claim home wine tasting selection,D,0,0,0,""
3104322,steakbox 2x2 rodeo,D,0,0,0,""
