render_wine_id,channel,candidate_rank,candidate_universe,candidate_id,candidate_nome,candidate_produtor,candidate_safra,candidate_tipo,raw_score,top1_top2_gap,batch_id
2209125,render_nome_produtor,2,render,601380,douro red blend,casa de vila nova,,tinto,0.525,0.1,4
2209125,render_nome_produtor,3,render,61513,oak aged red blend,pago de cirsus,2023,tinto,0.4437,0.1,4
2209125,render_nome,1,render,601380,douro red blend,casa de vila nova,,tinto,0.525,0.0813,4
2209125,render_nome,2,render,138939,campo del moro red blend,finca venta de don quijote,,tinto,0.4437,0.0813,4
2209125,render_nome,3,render,1073414,polo club red blend,val de vie,,tinto,0.4437,0.0813,4
2209125,render_produtor,1,render,1682080,red blend,flor de zalin,,Tinto,0.625,0.0812,4
2209125,render_produtor,2,render,923957,red,flor de zalin,,tinto,0.5438,0.0812,4
2209125,render_produtor,3,render,954304,special cuvee red,flor de zalin,,tinto,0.5438,0.0812,4
2209125,import_produtor,1,import,2037151,Riesling,Florentyne,,Branco,0.0,0.0,4
2209125,import_produtor,2,import,2594256,Gamba di Pernice Rosato,Florio,,Espumante,0.0,0.0,4
2209125,import_produtor,3,import,4734288,Riesling Trocken,Weingut Florian Thiel,,Branco,0.0,0.0,4
2256647,render_nome_produtor,1,render,264879,sauvignon blanc,singing water,,branco,0.2222,0.0,4
2256647,render_nome_produtor,2,render,919687,black muscat,noisy water,,branco,0.2222,0.0,4
2256647,render_nome_produtor,3,render,1359948,orange muscat,singing water,,branco,0.2222,0.0,4
2256647,render_nome,1,render,399212,paso robles go your own way,rockin r winery,,tinto,0.1444,0.0,4
2256647,render_nome,2,render,431758,assistant winemaker make your own blend,penfolds,,tinto,0.1444,0.0,4
2256647,render_nome,3,render,647368,rain or shine im on your side you me by helen keplinger erik marinovich,barrel ink,,branco,0.1444,0.0,4
2256647,render_produtor,1,render,7598,memsie white blend,water wheel,,branco,0.2222,0.0,4
2256647,render_produtor,2,render,204620,sauvignon blanc,water wheel,,branco,0.2222,0.0,4
2256647,render_produtor,3,render,302945,sauvignon blanc,water horse,,branco,0.2222,0.0,4
2256647,import_produtor,1,import,4271390,Passion Cabernet Sauvignon,Peace Water,,Tinto,0.1222,0.0,4
2256647,import_produtor,2,import,7875914,Cabernet Sauvignon,Water From Wine,,Tinto,0.1222,0.0,4
2256647,import_produtor,3,import,2247873,Merlot,Watermill,,Tinto,0.0,0.0,4
2184963,render_nome_produtor,1,render,1653063,white,le castor en hoodie,,Branco,0.425,0.425,4
2184963,render_nome_produtor,2,render,8682,gavi bianco,antario,,branco,0.0,0.425,4
2184963,render_nome_produtor,3,render,12958,solitario bianco,torraccia di presura,,branco,0.0,0.425,4
2184963,render_nome,1,render,12958,solitario bianco,torraccia di presura,,branco,0.0,0.0,4
2184963,render_nome,2,render,19199,the hoodoo man,sine qua non,,branco,0.0,0.0,4
2184963,render_nome,3,render,44836,hooded merganser,paraduxx,,tinto,0.0,0.0,4
2184963,render_produtor,1,render,1653063,white,le castor en hoodie,,Branco,0.425,0.425,4
2184963,render_produtor,2,render,8682,gavi bianco,antario,,branco,0.0,0.425,4
2184963,render_produtor,3,render,23987,merlot,hoodsport,,tinto,0.0,0.425,4
2209684,render_nome_produtor,1,render,123343,tinto,flor de nelas,,tinto,0.2929,0.0,4
2209684,render_nome_produtor,2,render,158373,selecao tinto,flor de nelas,,tinto,0.2929,0.0,4
2209684,render_nome_produtor,3,render,614280,tinto,flor de troia,,tinto,0.2929,0.0,4
2209684,render_nome,1,render,87226,flor de silos ribera del duero,cillar de silos,,tinto,0.2857,0.0,4
2209684,render_nome,2,render,312181,flor del montsant tinto,celler ronadelles cap de ruc,,tinto,0.2857,0.0,4
2209684,render_nome,3,render,685318,rosa del desierto chenin blanc grenache,clos de tres cantos,,rose,0.2857,0.0,4
2209684,render_produtor,1,render,330055,joven roble 4 meses ribera del duero tinto,flor de bonairo,,tinto,0.3857,0.0,4
2209684,render_produtor,2,render,362870,ribera del duero crianza tinto,flor de bonairo,,tinto,0.3857,0.0,4
2209684,render_produtor,3,render,88657,blanco sensacion,flor de chasna,,branco,0.2929,0.0,4
2209684,import_produtor,1,import,2037151,Riesling,Florentyne,,Branco,0.0,0.0,4
2209684,import_produtor,2,import,2594256,Gamba di Pernice Rosato,Florio,,Espumante,0.0,0.0,4
2209684,import_produtor,3,import,4734288,Riesling Trocken,Weingut Florian Thiel,,Branco,0.0,0.0,4
2829184,render_nome_produtor,1,render,146009,shiraz,great fish point,,tinto,0.33,0.0,4
2829184,render_nome_produtor,2,render,245620,pinotage,fish hoek,,tinto,0.33,0.0,4
2829184,render_nome_produtor,3,render,285711,syrah,big fish,,tinto,0.33,0.0,4
2829184,render_nome,1,render,61879,fish tinto,cabo da roca,,tinto,0.13,0.0,4
2829184,render_nome,2,render,100478,blue fish pinot grigio,die weinmacher,,branco,0.13,0.0,4
2829184,render_nome,3,render,111106,capitulo flying fish,odfjell,2019,tinto,0.13,0.0,4
2829184,render_produtor,1,render,22076,shiraz,king fish,,tinto,0.33,0.0,4
2829184,render_produtor,2,render,42564,shiraz,fish hoek,,tinto,0.33,0.0,4
2829184,render_produtor,3,render,66289,merlot,flying fish,,tinto,0.33,0.0,4
2190520,render_nome_produtor,1,render,241641,mountain red semisweet,beans creek,,tinto,0.1967,0.0,4
2190520,render_nome_produtor,2,render,377905,leading the field ruby porto,hunts pt,,fortificado,0.1967,0.0,4
2190520,render_nome_produtor,3,render,402422,apropos,beans creek,,tinto,0.1967,0.0,4
2190520,render_nome,1,render,169704,pork barrel red,fisher ridge,,tinto,0.13,0.0,4
2190520,render_nome,2,render,264888,cork pork sweet red,rock of ages winery,,Sobremesa,0.13,0.0,4
